Id,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price
5694,Mumbai,Delhi,24-06-2022,29-06-2022,Indigo,6E-6993,18:55,05:50,10h 55m,1-stop,"8,883"
5695,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-939,06:35,10:25,03h 50m,1-stop,"9,020"
5696,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-919,22:35,10:25,11h 50m,1-stop,"9,020"
5697,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-949,20:00,10:25,14h 25m,1-stop,"9,020"
5698,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 510,19:25,08:20,12h 55m,1-stop,"9,075"
5699,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-996,18:30,20:40,02h 10m,non-stop,"9,303"
5700,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-919,22:35,22:10,23h 35m,1-stop,"9,440"
5701,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-949,20:00,22:10,26h 10m,1-stop,"9,440"
5702,Mumbai,Delhi,24-06-2022,29-06-2022,Indigo,6E- 814,12:15,16:45,04h 30m,1-stop,"10,511"
5703,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 363,22:30,09:40,11h 10m,1-stop,"12,531"
5704,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 364,20:30,09:40,13h 10m,1-stop,"12,531"
5705,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-507,12:45,21:35,08h 50m,1-stop,"12,659"
5706,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-507,12:45,09:35,20h 50m,1-stop,"12,659"
5707,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-653,06:00,19:50,13h 50m,1-stop,"13,604"
5708,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-651,17:00,19:50,26h 50m,1-stop,"13,604"
5709,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-633,05:45,15:55,10h 10m,1-stop,
5710,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-877,10:45,15:35,04h 50m,1-stop,"14,129"
5711,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-877,10:45,19:55,09h 10m,1-stop,"14,129"
5712,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-637,18:35,23:20,04h 45m,1-stop,
5713,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-651,17:00,16:30,23h 30m,1-stop,"13,921"
5714,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-613,12:15,16:45,04h 30m,1-stop,"13,923"
5715,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-873,06:20,15:35,09h 15m,1-stop,"14,129"
5716,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-869,21:20,09:00,11h 40m,1-stop,"14,129"
5717,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-873,06:20,19:55,13h 35m,1-stop,"14,129"
5718,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-803,19:20,09:00,13h 40m,1-stop,"14,129"
5719,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-687,17:00,09:00,16h 00m,1-stop,"14,129"
5720,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-877,10:45,09:00,22h 15m,1-stop,"14,129"
5721,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-869,21:20,19:55,22h 35m,1-stop,"14,129"
5722,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-803,19:20,19:55,24h 35m,1-stop,"14,129"
5723,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-653,06:00,16:30,10h 30m,1-stop,"14,236"
5724,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-852,12:10,16:20,04h 10m,1-stop,"14,308"
5725,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 383,15:40,00:15,08h 35m,1-stop,"16,023"
5726,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-619,20:10,08:55,12h 45m,1-stop,
5727,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-619,20:10,12:20,16h 10m,1-stop,
5728,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-687,17:00,22:45,05h 45m,1-stop,"14,446"
5729,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-651,09:50,09:25,23h 35m,1-stop,
5730,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-873,06:20,12:30,06h 10m,1-stop,"14,866"
5731,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-545,18:20,11:55,17h 35m,1-stop,"16,754"
5732,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-683,21:00,03:55,06h 55m,1-stop,
5733,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-685,05:05,16:45,11h 40m,1-stop,
5734,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-663,13:25,03:55,14h 30m,1-stop,
5735,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-683,21:00,16:45,19h 45m,1-stop,
5736,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-685,05:05,03:55,22h 50m,1-stop,
5737,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-621,13:20,17:00,27h 40m,1-stop,"15,284"
5738,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-649,05:55,00:15,18h 20m,1-stop,
5739,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-823,17:50,23:55,06h 05m,1-stop,"17,594"
5740,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-603,06:10,12:50,06h 40m,1-stop,
5741,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-607,16:40,00:10,07h 30m,1-stop,
5742,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-639,09:30,19:50,10h 20m,1-stop,
5743,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-603,06:10,19:50,13h 40m,1-stop,
5744,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-639,09:30,00:10,14h 40m,1-stop,
5745,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-607,16:40,08:55,16h 15m,1-stop,
5746,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-673,06:00,20:55,14h 55m,1-stop,
5747,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-851,07:00,12:40,05h 40m,1-stop,"16,861"
5748,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-845,06:00,12:40,06h 40m,1-stop,"16,861"
5749,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-651,09:50,20:20,10h 30m,1-stop Via Raipur,
5750,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-669,12:15,23:40,11h 25m,1-stop,
5751,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-639,09:30,15:40,06h 10m,1-stop,
5752,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-603,06:10,15:40,09h 30m,1-stop,
5753,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-655,16:35,17:20,24h 45m,1-stop,
5754,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-673,06:00,17:35,11h 35m,1-stop,
5755,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-647,10:25,15:20,04h 55m,1-stop,"17,596"
5756,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-675,06:00,13:00,07h 00m,1-stop,
5757,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-570,05:25,13:00,07h 35m,1-stop,
5758,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-675,06:00,17:55,11h 55m,1-stop,
5759,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-774,21:05,09:15,12h 10m,1-stop,
5760,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-774,21:05,13:00,15h 55m,1-stop,
5761,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-675,06:00,22:35,16h 35m,1-stop,
5762,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-774,21:05,17:55,20h 50m,1-stop,
5763,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-523,16:30,22:25,05h 55m,1-stop,"17,911"
5764,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-853,16:00,22:25,06h 25m,1-stop,"17,911"
5765,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-841,11:25,17:05,05h 40m,1-stop,"17,913"
5766,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-821,06:45,13:25,06h 40m,1-stop,"18,331"
5767,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-775,14:05,21:10,07h 05m,1-stop,"18,331"
5768,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-851,07:00,14:20,07h 20m,1-stop,"18,646"
5769,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-863,09:05,14:20,05h 15m,1-stop,"18,963"
5770,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-647,10:25,17:00,06h 35m,1-stop,"19,591"
5771,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-853,16:00,21:30,05h 30m,1-stop,"19,696"
5772,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-521,11:55,18:20,06h 25m,1-stop,"21,271"
5773,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-619,20:10,18:30,22h 20m,1-stop,
5774,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-667,17:20,22:10,28h 50m,1-stop,
5775,Mumbai,Delhi,24-06-2022,29-06-2022,AirAsia,I5-631,07:50,19:55,12h 05m,1-stop,"23,589"
5776,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-691,05:30,23:45,18h 15m,1-stop,
5777,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-849,17:30,23:50,06h 20m,1-stop,"27,046"
5778,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-570,05:25,19:50,14h 25m,1-stop,
5779,Mumbai,Delhi,24-06-2022,29-06-2022,Air India,AI-691,05:30,00:05,18h 35m,1-stop,
5780,Mumbai,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-8152,07:20,09:35,02h 15m,non-stop,"8,568"
5781,Mumbai,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-8702,16:00,18:20,02h 20m,non-stop,"8,568"
5782,Mumbai,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 712,00:35,03:00,02h 25m,non-stop,"8,568"
5783,Mumbai,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-8158,19:35,22:00,02h 25m,non-stop,"8,568"
5784,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 329,05:55,08:00,02h 05m,non-stop,"8,568"
5785,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E-5398,07:00,09:05,02h 05m,non-stop,"8,568"
5786,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E- 168,12:05,14:10,02h 05m,non-stop,"8,568"
5787,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 330,00:10,02:20,02h 10m,non-stop,"8,568"
5788,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E-5332,06:05,08:15,02h 10m,non-stop,"8,568"
5789,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E-2137,08:30,10:40,02h 10m,non-stop,"8,568"
5790,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 327,09:55,12:05,02h 10m,non-stop,"8,568"
5791,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E-6821,10:10,12:20,02h 10m,non-stop,"8,568"
5792,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 319,11:00,13:10,02h 10m,non-stop,"8,568"
5793,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E- 248,23:30,01:40,02h 10m,non-stop,"8,568"
5794,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E-5341,07:45,10:00,02h 15m,non-stop,"8,568"
5795,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E-2172,09:25,11:40,02h 15m,non-stop,"8,568"
5796,Mumbai,Delhi,24-06-2022,30-06-2022,Indigo,6E-2012,15:55,18:10,02h 15m,non-stop,"8,568"
5797,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 341,21:20,23:35,02h 15m,non-stop,"8,568"
5798,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 345,22:30,00:50,02h 20m,non-stop,"8,568"
5799,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-954,06:00,08:05,02h 05m,non-stop,"8,566"
5800,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-928,06:30,08:35,02h 05m,non-stop,"8,566"
5801,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-952,12:25,14:30,02h 05m,non-stop,"8,566"
5802,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-988,20:55,23:00,02h 05m,non-stop,"8,566"
5803,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-930,07:30,09:40,02h 10m,non-stop,"8,566"
